pitch_type,pitcher,batter,pitcher_ID,batter_ID,speed,pitch_result,pa_result,pa_result_detail,description,balls,strikes,outs,inning,inning_topbot,score_away,score_home,outs_on_play,runs_scored,stands,throws,on_1b,on_2b,on_3b,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,on_1b_id,on_2b_id,on_3b_id,pos_1_id,pos_2_id,pos_3_id,pos_4_id,pos_5_id,pos_6_id,pos_7_id,pos_8_id,pos_9_id,px,pz,pfx_x,pfx_z,pfx_x_raw,pfx_z_raw,x0,z0,sz_top,sz_bot,y0,vx0,vy0,vz0,ax,ay,az,game_date,home,away,home_alias,away_alias,stadium,referee,pa_number,pitch_number,pitchID,gameID,wpa_rt,after_we_rt
커브,오석주,레이예스,67116,54529,110,볼,,,,0,0,1,7,B,0,4,0,0,양,우,고승민,,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,69517,,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-2.566,3.384,9.562,-14.685,-30.789,-74.483,-2.003,6.351,3.579,1.736,50,-3.478,-98.868,6.261,9.241,19.228,-46.366,20250603,LT,WO,롯데,키움,사직,박종철,54,1,250603_190150,20250603WOLT02025,,
직구,오석주,레이예스,67116,54529,140,볼,,,,1,0,1,7,B,0,4,0,0,양,우,고승민,,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,69517,,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-1.226,2.711,-4.965,7.962,-14.711,-18.574,-2.15,5.916,3.579,1.736,50,3.915,-126.745,-4.136,-8.031,27.245,-19.294,20250603,LT,WO,롯데,키움,사직,박종철,54,2,250603_190213,20250603WOLT02025,,
직구,오석주,레이예스,67116,54529,139,타격,안타,안타,레이예스 : 중견수 왼쪽 1루타; 1루주자 고승민 : 2루까지 진루;,2,0,1,7,B,0,4,0,0,양,우,고승민,,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,69517,,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.011,2.564,-5.613,2.013,-0.127,-28.274,-2.11,5.777,3.579,1.736,50,7.015,-124.979,-2.123,-8.977,22.567,-28.954,20250603,LT,WO,롯데,키움,사직,박종철,54,3,250603_190233,20250603WOLT02025,0.4,96.6
슬라이더,오석주,전준우,67116,78513,131,볼,,,,0,0,1,7,B,0,4,0,0,우,우,레이예스,고승민,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,54529,69517,,67116,53312,76267,54394,78756,55392,78135,52305,64340,1.208,2.569,3.002,1.001,14.5,-34.519,-1.836,6.006,3.389,1.644,50,6.14,-117.087,-1.296,4.175,21.782,-30.782,20250603,LT,WO,롯데,키움,사직,박종철,55,1,250603_190358,20250603WOLT02025,,
직구,오석주,전준우,67116,78513,142,볼,,,,1,0,1,7,B,0,4,0,0,우,우,레이예스,고승민,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,54529,69517,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-1.34,2.11,-3.334,8.067,-16.075,-17.756,-1.873,5.917,3.389,1.644,50,2.44,-127.336,-5.869,-5.518,24.216,-18.825,20250603,LT,WO,롯데,키움,사직,박종철,55,2,250603_190420,20250603WOLT02025,,
슬라이더,오석주,전준우,67116,78513,132,헛스윙,,,,2,0,1,7,B,0,4,0,0,우,우,레이예스,고승민,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,54529,69517,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.139,1.593,1.31,1.187,1.672,-33.329,-1.943,6.032,3.389,1.644,50,4.479,-118.319,-3.893,1.869,21.145,-30.481,20250603,LT,WO,롯데,키움,사직,박종철,55,3,250603_190456,20250603WOLT02025,,
슬라이더,오석주,전준우,67116,78513,131,볼,,,,2,1,1,7,B,0,4,0,0,우,우,레이예스,고승민,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,54529,69517,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.015,1.535,2.453,-1.801,0.183,-38.306,-1.976,5.879,3.389,1.644,50,3.899,-118.086,-2.686,3.466,22.34,-34.719,20250603,LT,WO,롯데,키움,사직,박종철,55,4,250603_190520,20250603WOLT02025,,
커브,오석주,전준우,67116,78513,111,볼,볼넷,볼넷,전준우 : 볼넷; 1루주자 레이예스 : 2루까지 진루; 2루주자 고승민 : 3루까지 진루;,3,1,1,7,B,0,4,0,0,우,우,레이예스,고승민,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,54529,69517,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.951,0.59,5.74,-12.769,11.41,-70.532,-1.756,6.155,3.389,1.644,50,3.833,-99.915,0.61,5.651,20.016,-44.745,20250603,LT,WO,롯데,키움,사직,박종철,55,5,250603_190559,20250603WOLT02025,0.8,97.4
커브,오석주,윤동희,67116,52591,110,스트라이크,,,,0,0,1,7,B,0,4,0,0,우,우,전준우,레이예스,고승민,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,69517,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.719,3.46,7.457,-15.471,-8.626,-75.733,-1.931,6.403,3.446,1.671,50,0.477,-98.808,6.508,7.204,19.083,-47.12,20250603,LT,WO,롯데,키움,사직,박종철,56,1,250603_190652,20250603WOLT02025,,
슬라이더,오석주,윤동희,67116,52591,130,파울,,,,0,1,1,7,B,0,4,0,0,우,우,전준우,레이예스,고승민,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,69517,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.223,2.608,3.686,1.353,-2.671,-33.09,-1.93,6.061,3.446,1.671,50,2.876,-118.499,-1.629,5.254,22.124,-30.246,20250603,LT,WO,롯데,키움,사직,박종철,56,2,250603_190713,20250603WOLT02025,,
직구,오석주,윤동희,67116,52591,139,볼,,,,0,2,1,7,B,0,4,0,0,우,우,전준우,레이예스,고승민,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,69517,67116,53312,76267,54394,78756,55392,78135,52305,64340,1.252,2.737,-1.949,7.503,15.027,-19.761,-1.704,6.034,3.446,1.671,50,7.953,-125.907,-4.09,-3.105,27.38,-20.221,20250603,LT,WO,롯데,키움,사직,박종철,56,3,250603_190742,20250603WOLT02025,,
슬라이더,오석주,윤동희,67116,52591,130,타격,희생플라이,희생플라이,윤동희 : 중견수 희생플라이 아웃; 3루주자 고승민 : 홈인;,1,2,1,7,B,0,4,1,1,우,우,전준우,레이예스,고승민,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,69517,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.306,2.422,3.003,-0.241,3.677,-36.277,-1.841,6.123,3.446,1.671,50,4.073,-116.539,-1.573,4.208,17.991,-32.512,20250603,LT,WO,롯데,키움,사직,박종철,56,4,250603_190805,20250603WOLT02025,0.4,97.8
직구,오석주,전민재,67116,68205,138,볼,,,,0,0,2,7,B,0,5,0,0,우,우,전준우,레이예스,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.222,4.8,-1.882,2.759,2.66,-27.435,-1.836,6.087,3.325,1.613,50,5.678,-123.654,2.464,-2.985,19.05,-27.798,20250603,LT,WO,롯데,키움,사직,박종철,57,1,250603_190858,20250603WOLT02025,,
직구,오석주,전민재,67116,68205,138,스트라이크,,,,1,0,2,7,B,0,5,0,0,우,우,전준우,레이예스,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.52,2.2,-4.021,3.213,-6.245,-26.572,-1.767,5.796,3.325,1.613,50,4.374,-124.734,-3.415,-6.394,22.906,-27.064,20250603,LT,WO,롯데,키움,사직,박종철,57,2,250603_190918,20250603WOLT02025,,
슬라이더,오석주,전민재,67116,68205,128,헛스윙,,,,1,1,2,7,B,0,5,0,0,우,우,전준우,레이예스,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.235,3.344,2.795,-2.118,2.819,-40.569,-1.812,6.161,3.325,1.613,50,3.831,-114.577,1.282,3.772,18.17,-35.032,20250603,LT,WO,롯데,키움,사직,박종철,57,3,250603_190937,20250603WOLT02025,,
커브,오석주,전민재,67116,68205,109,파울,,,,1,2,2,7,B,0,5,0,0,우,우,전준우,레이예스,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-1.054,3.12,7.758,-13.825,-12.649,-72.408,-1.9,6.398,3.325,1.613,50,-0.311,-99.16,5.368,7.627,17.719,-45.766,20250603,LT,WO,롯데,키움,사직,박종철,57,4,250603_191000,20250603WOLT02025,,
커브,오석주,전민재,67116,68205,110,타격,안타,안타,전민재 : 좌익수 앞 1루타; 1루주자 전준우 : 2루까지 진루; 2루주자 레이예스 : 홈인;,1,2,2,7,B,0,5,0,1,우,우,전준우,레이예스,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,78513,54529,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.414,1.952,3.254,-15.912,4.969,-77.366,-1.913,6.217,3.325,1.613,50,3.649,-98.223,4.178,3.081,20.032,-47.239,20250603,LT,WO,롯데,키움,사직,박종철,57,5,250603_191042,20250603WOLT02025,1,98.8
직구,오석주,손호영,67116,50150,140,파울,,,,0,0,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.958,2.721,-2.728,7.997,-11.491,-18.857,-1.858,5.98,3.36,1.63,50,3.116,-125.09,-4.189,-4.374,22.455,-19.355,20250603,LT,WO,롯데,키움,사직,박종철,58,1,250603_191135,20250603WOLT02025,,
슬라이더,오석주,손호영,67116,50150,127,파울,,,,0,1,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.191,2.257,3.446,-3.258,2.288,-42.798,-1.75,6.061,3.36,1.63,50,3.375,-113.751,-0.537,4.597,17.281,-36.522,20250603,LT,WO,롯데,키움,사직,박종철,58,2,250603_191158,20250603WOLT02025,,
직구,오석주,손호영,67116,50150,138,파울,,,,0,2,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,0.086,2.914,-2.306,6.56,1.037,-21.77,-1.632,6.08,3.36,1.63,50,4.957,-123.286,-3.32,-3.623,19.724,-21.867,20250603,LT,WO,롯데,키움,사직,박종철,58,3,250603_191227,20250603WOLT02025,,
커브,오석주,손호영,67116,50150,110,볼,,,,0,2,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-1.394,1.826,10.134,-16.884,-16.723,-78.497,-1.972,6.185,3.36,1.63,50,-1.415,-97.765,4.197,9.717,16.743,-48.364,20250603,LT,WO,롯데,키움,사직,박종철,58,4,250603_191255,20250603WOLT02025,,
슬라이더,오석주,손호영,67116,50150,128,볼,,,,1,2,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,1.249,1.634,3.601,-2.721,14.983,-41.474,-1.521,5.987,3.36,1.63,50,5.239,-114.841,-2.042,4.861,19.146,-35.847,20250603,LT,WO,롯데,키움,사직,박종철,58,5,250603_191319,20250603WOLT02025,,
커브,오석주,손호영,67116,50150,110,파울,,,,2,2,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.518,1.655,9.078,-11.75,-6.219,-70.021,-1.894,6.22,3.36,1.63,50,0.384,-98.383,2.453,8.778,17.563,-43.536,20250603,LT,WO,롯데,키움,사직,박종철,58,6,250603_191340,20250603WOLT02025,,
직구,오석주,손호영,67116,50150,140,헛스윙,삼진,삼진,손호영 : 삼진 아웃;,2,2,2,7,B,0,6,0,0,우,우,전민재,전준우,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,68205,78513,,67116,53312,76267,54394,78756,55392,78135,52305,64340,-0.439,2.962,1.912,5.067,-5.268,-23.159,-1.609,5.942,3.36,1.63,50,2.294,-124.911,-2.617,3.097,19.195,-23.966,20250603,LT,WO,롯데,키움,사직,박종철,58,7,250603_191417,20250603WOLT02025,-0.2,98.6
,감보아,송지후,55532,54394,,,,,투수 감보아 : 투수 김상수 (으)로 교체; 7번타자 송지후 : 대타 김태진 (으)로 교체;,0,0,0,8,T,0,6,0,0,우,좌,,,,감보아,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,55532,61102,60523,69517,50150,68205,54529,68507,52591,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,59,,,20250603WOLT02025,,
직구,김상수,김태진,76430,64984,145,스트라이크,,,,0,0,0,8,T,0,6,0,0,좌,우,,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,0.566,1.932,-6.481,9.208,6.79,-14.899,-1.304,5.65,3.12,1.513,50,6.968,-129.226,-6.358,-11.126,23.104,-16.367,20250603,LT,WO,롯데,키움,사직,박종철,59,1,250603_191644,20250603WOLT02025,,
슬라이더,김상수,김태진,76430,64984,134,볼,,,,0,1,0,8,T,0,6,0,0,좌,우,,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,0.232,0.684,-1.514,1.854,2.785,-31.215,-1.517,5.516,3.12,1.513,50,4.628,-120.29,-5.308,-2.228,22.394,-29.446,20250603,LT,WO,롯데,키움,사직,박종철,59,2,250603_191658,20250603WOLT02025,,
직구,김상수,김태진,76430,64984,145,파울,,,,1,1,0,8,T,0,6,0,0,좌,우,,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-0.317,2.658,-6.798,6.271,-3.803,-19.305,-1.447,5.539,3.12,1.513,50,5.182,-131.506,-3.281,-11.702,32.32,-21.38,20250603,LT,WO,롯데,키움,사직,박종철,59,3,250603_191716,20250603WOLT02025,,
포크,김상수,김태진,76430,64984,129,타격,안타,안타,김태진 : 좌익수 앞 1루타;,1,2,0,8,T,0,6,0,0,좌,우,,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-1.39,2.373,-4.106,-4.769,-16.683,-44.044,-1.373,5.87,3.12,1.513,50,1.186,-116.017,0.399,-5.632,20.413,-38.715,20250603,LT,WO,롯데,키움,사직,박종철,59,4,250603_191741,20250603WOLT02025,0.4,1.8
슬라이더,김상수,어준서,76430,55392,132,스트라이크,,,,0,0,0,8,T,0,6,0,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-0.568,2.67,2.232,-1.058,-6.811,-36.632,-1.517,5.631,3.351,1.625,50,1.548,-118.436,0.217,3.207,20.226,-33.694,20250603,LT,WO,롯데,키움,사직,박종철,60,1,250603_191822,20250603WOLT02025,,
포크,김상수,어준서,76430,55392,129,볼,,,,0,1,0,8,T,0,6,0,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-1.604,2.425,-5.554,-6.891,-19.248,-47.551,-1.72,5.649,3.351,1.625,50,1.923,-115.457,1.693,-7.587,19.089,-41.586,20250603,LT,WO,롯데,키움,사직,박종철,60,2,250603_191841,20250603WOLT02025,,
포크,김상수,어준서,76430,55392,128,볼,,,,1,1,0,8,T,0,6,0,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-1.869,2.421,-6.956,-4.733,-22.423,-44.83,-1.673,5.741,3.351,1.625,50,1.61,-114.754,0.945,-9.325,20.177,-38.519,20250603,LT,WO,롯데,키움,사직,박종철,60,3,250603_191902,20250603WOLT02025,,
체인지업,김상수,어준서,76430,55392,128,볼,,,,2,1,0,8,T,0,6,0,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-1.419,1.569,-8.351,1.168,-17.026,-35.226,-1.484,5.65,3.351,1.625,50,2.622,-115.964,-2.616,-11.293,23.098,-30.594,20250603,LT,WO,롯데,키움,사직,박종철,60,4,250603_191924,20250603WOLT02025,,
직구,김상수,어준서,76430,55392,144,스트라이크,,,,3,1,0,8,T,0,6,0,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-0.379,2.227,-4.626,5.373,-4.552,-21.166,-1.229,5.473,3.351,1.625,50,3.712,-128.119,-3.785,-7.876,20.416,-23.026,20250603,LT,WO,롯데,키움,사직,박종철,60,5,250603_191946,20250603WOLT02025,,
포크,김상수,어준서,76430,55392,128,타격,포스 아웃,땅볼 아웃,어준서 : 2루수 앞 땅볼로 출루; 1루주자 김태진 : 포스아웃 (2루수->유격수 2루 터치아웃);,3,2,0,8,T,0,6,1,0,좌,우,김태진,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,64984,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,-1.09,2.162,-7.907,-4.796,-13.08,-44.199,-1.532,5.685,3.351,1.625,50,3.37,-115.871,0.369,-10.811,20.498,-38.731,20250603,LT,WO,롯데,키움,사직,박종철,60,6,250603_192010,20250603WOLT02025,-0.7,1.1
,김상수,박수종,76430,52305,,,,,9번타자 박수종 : 대타 이주형 (으)로 교체;,0,0,1,8,T,0,6,0,0,우,우,어준서,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,55392,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,61,,,20250603WOLT02025,,
,김상수,이주형,76430,50167,,,,,투수 김상수 : 투수 정현수 (으)로 교체;,0,0,1,8,T,0,6,0,0,좌,우,어준서,,,김상수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,55392,,,76430,61102,60523,69517,50150,68205,54529,68507,52591,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,61,,,20250603WOLT02025,,
직구,정현수,이주형,54537,50167,138,타격,필드 아웃,플라이 아웃,이주형 : 좌익수 플라이 아웃;,0,0,1,8,T,0,6,1,0,좌,좌,어준서,,,정현수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,55392,,,54537,61102,60523,69517,50150,68205,54529,68507,52591,0.131,2.096,8.585,8.608,1.574,-18.726,1.569,5.596,3.325,1.613,50,-6.259,-123.726,-4.751,13.404,23.016,-18.734,20250603,LT,WO,롯데,키움,사직,박종철,61,1,250603_192313,20250603WOLT02025,-0.5,0.6
직구,정현수,송성문,54537,65357,137,볼,,,,0,0,2,8,T,0,6,0,0,좌,좌,어준서,,,정현수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,55392,,,54537,61102,60523,69517,50150,68205,54529,68507,52591,0.02,0.592,8.618,10.294,0.236,-16.687,1.5,5.462,3.331,1.615,50,-6.312,-123.651,-8.453,13.192,27.264,-16.418,20250603,LT,WO,롯데,키움,사직,박종철,62,1,250603_192359,20250603WOLT02025,,
슬라이더,정현수,송성문,54537,65357,129,타격,포스 아웃,땅볼 아웃,송성문 : 1루수 땅볼 아웃 (1루수 1루 터치아웃);,1,0,2,8,T,0,6,1,0,좌,좌,어준서,,,정현수,유강남,정훈,고승민,손호영,전민재,레이예스,장두성,윤동희,55392,,,54537,61102,60523,69517,50150,68205,54529,68507,52591,0.567,2.763,1.731,2.293,6.805,-32.343,1.713,5.729,3.331,1.615,50,-3.179,-116.82,-0.626,2.422,19.472,-28.966,20250603,LT,WO,롯데,키움,사직,박종철,62,2,250603_192426,20250603WOLT02025,-0.2,0.4
,오석주,유강남,67116,61102,,,,,투수 오석주 : 투수 임진묵 (으)로 교체; 대타 김태진 : 2루수(으)로 수비위치 변경; 대타 이주형 : 중견수(으)로 수비위치 변경;,0,0,0,8,B,0,6,0,0,우,우,,,,오석주,김건희,최주환,송지후,오선진,어준서,이형종,박수종,임지열,,,,67116,53312,76267,54394,78756,55392,78135,52305,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,63,,,20250603WOLT02025,,
커브,임진묵,유강남,55382,61102,114,볼,,,,0,0,0,8,B,0,6,0,0,우,우,,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,0.536,1.409,1.471,-7.262,6.436,-58.249,-1.751,5.439,3.344,1.622,50,4.251,-102.757,1.67,1.572,17.124,-39.934,20250603,LT,WO,롯데,키움,사직,박종철,63,1,250603_192711,20250603WOLT02025,,
직구,임진묵,유강남,55382,61102,142,스트라이크,,,,1,0,0,8,B,0,6,0,0,우,우,,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.127,2.137,-10.503,10.432,-1.527,-14.831,-1.759,5.064,3.344,1.622,50,7.465,-126.561,-4.215,-16.933,27.276,-15.355,20250603,LT,WO,롯데,키움,사직,박종철,63,2,250603_192724,20250603WOLT02025,,
직구,임진묵,유강남,55382,61102,144,볼,,,,1,1,0,8,B,0,6,0,0,우,우,,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,1.306,0.875,-6.331,6.215,15.669,-20.427,-1.462,4.805,3.344,1.622,50,9.089,-127.67,-5.639,-10.555,23.783,-21.812,20250603,LT,WO,롯데,키움,사직,박종철,63,3,250603_192738,20250603WOLT02025,,
직구,임진묵,유강남,55382,61102,142,타격,안타,안타,유강남 : 중견수 앞 1루타;,2,1,0,8,B,0,6,0,0,우,우,,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.002,2.559,-6.238,6.316,-0.023,-20.883,-1.674,4.934,3.344,1.622,50,6.221,-127.167,-1.591,-10.176,26.986,-21.87,20250603,LT,WO,롯데,키움,사직,박종철,63,4,250603_192753,20250603WOLT02025,0.1,99.7
,임진묵,정훈,55382,60523,,,,,1루주자 유강남 : 대주자 손성빈 (으)로 교체;,0,0,0,8,B,0,6,0,0,우,우,유강남,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,61102,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,64,,,20250603WOLT02025,,
직구,임진묵,정훈,55382,60523,141,스트라이크,,,,0,0,0,8,B,0,6,0,0,우,우,손성빈,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,51528,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.049,2.268,-2.838,6.218,-0.591,-21.436,-1.625,4.905,3.334,1.617,50,4.841,-127.043,-2.121,-4.563,29.918,-22.175,20250603,LT,WO,롯데,키움,사직,박종철,64,1,250603_192831,20250603WOLT02025,,
커브,임진묵,정훈,55382,60523,116,타격,안타,안타,정훈 : 좌익수 왼쪽 1루타; 1루주자 손성빈 : 2루까지 진루;,0,1,0,8,B,0,6,0,0,우,우,손성빈,,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,51528,,,55382,53312,76267,64984,78756,55392,78135,50167,64340,0.302,2.928,2.435,-11.356,3.622,-63.449,-1.763,5.416,3.334,1.617,50,3.592,-104.252,5.751,2.666,18.356,-44.608,20250603,LT,WO,롯데,키움,사직,박종철,64,2,250603_192849,20250603WOLT02025,0.1,99.8
직구,임진묵,장두성,55382,68507,141,볼,,,,0,0,0,8,B,0,6,0,0,좌,우,정훈,손성빈,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,60523,51528,,55382,53312,76267,64984,78756,55392,78135,50167,64340,-0.574,5.549,-3.165,3.993,-6.886,-25.103,-1.787,5.259,3.234,1.568,50,4.031,-126.704,5.914,-5.054,30.138,-25.796,20250603,LT,WO,롯데,키움,사직,박종철,65,1,250603_192931,20250603WOLT02025,,
,임진묵,장두성,55382,68507,,,,,1루주자 정훈 : 폭투로 2루까지 진루; 2루주자 손성빈 : 폭투로 3루까지 진루;,1,0,0,8,B,0,6,0,0,좌,우,정훈,손성빈,,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,60523,51528,,55382,53312,76267,64984,78756,55392,78135,50167,64340,,,,,,,,,,,,,,,,,,20250603,LT,WO,롯데,키움,사직,박종철,65,,,20250603WOLT02025,,
직구,임진묵,장두성,55382,68507,140,볼,,,,1,0,0,8,B,0,6,0,0,좌,우,,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.749,3.368,-1.347,3.837,-20.991,-25.335,-1.884,5.045,3.234,1.568,50,0.769,-125.565,1.078,-2.158,24.573,-26.025,20250603,LT,WO,롯데,키움,사직,박종철,65,2,250603_193010,20250603WOLT02025,,
직구,임진묵,장두성,55382,68507,139,볼,,,,2,0,0,8,B,0,6,0,0,좌,우,,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-1.526,5.081,-8.92,3.843,-18.309,-25.71,-2.148,5.133,3.234,1.568,50,4.397,-124.843,5.16,-14.117,24.476,-26.091,20250603,LT,WO,롯데,키움,사직,박종철,65,3,250603_193027,20250603WOLT02025,,
직구,임진묵,장두성,55382,68507,140,볼,볼넷,볼넷,장두성 : 볼넷;,3,0,0,8,B,0,6,0,0,좌,우,,정훈,손성빈,임진묵,김건희,최주환,김태진,오선진,어준서,이형종,이주형,임지열,,60523,51528,55382,53312,76267,64984,78756,55392,78135,50167,64340,-2.006,3.93,-7.572,3.127,-24.066,-26.385,-2.154,5.029,3.234,1.568,50,2.809,-126.384,2.734,-12.132,28.019,-27.163,20250603,LT,WO,롯데,키움,사직,박종철,65,4,250603_193049,20250603WOLT02025,0,99.8
